source,item,qty
3675,kale,2
1682,daikon,1
3782,white radish,3
3505,cloudberry,5
3983,marjoram,3
4525,bilberry,6
298,boysenberry,5
1754,radish,3
2699,date,5
4234,damson,6
2085,marjoram,6
3900,blackcurrant,6
4210,apple,2
4129,corn salad,6
3117,fig,3
3458,grapefruit,4
4066,raisin,5
2607,banana,1
1825,cloudberry,5
2285,banana,6
4814,cabbage,3
1275,banana,2
4098,broccoflower,2
2023,kale,4
3651,radish,1
1739,radish,4
2319,goji berry,2
3289,radish,2
4070,watercress,6
1429,corn salad,2
4921,broccoflower,6
688,black-eyed pea,4
601,daikon,3
208,azuki bean,2
3396,azuki bean,2
3125,broccoflower,6
2670,white radish,1
787,broccoflower,3
4580,apricot,6
3517,watercress,5
1836,damson,4
721,lentils,5
3597,goji berry,6
4754,grapefruit,2
3941,corn salad,1
3085,fig,5
2353,frisee,5
4746,bilberry,4
1363,blueberry,3
4377,blackberry,3
1346,tabasco pepper,1
115,black-eyed pea,6
3282,dragonfruit,3
4320,damson,2
2549,currant,6
321,frisee,6
3682,daikon,1
4504,blueberry,3
1806,damson,5
1918,marjoram,6
4304,ginger,5
3746,kale,6
708,lentils,4
251,spinach,5
2644,azuki bean,3
2486,blackcurrant,1
3585,goji berry,3
2982,cloudberry,6
2120,cloudberry,2
251,broccoflower,4
879,kale,6
9,navy bean,4
2310,taro,2
575,kale,2
28,tat soi,6
2463,cabbage,6
941,nopale,4
3462,bilberry,4
2415,apple,4
4450,date,4
4552,broccoflower,6
4704,tat soi,2
2238,elderberry,3
4444,damson,3
3581,frisee,6
2383,frisee,3
4222,spinach,1
437,patty pan,1
1845,patty pan,2
4858,patty pan,6
1695,daikon,2
4721,daikon,5
1169,fig,4
3428,white radish,5
4422,white radish,1
3737,frisee,6
274,radish,4
1259,tabasco pepper,6
4585,radish,5
1921,blackberry,4
2050,dragonfruit,2
3791,corn salad,3
1758,watercress,1
2749,lentils,4
1056,dragonfruit,6
557,broccoflower,1
2181,corn,4
113,goji berry,5
2012,corn salad,3
1895,tabasco pepper,3
2218,broccoflower,4
109,dragonfruit,1
4863,tabasco pepper,5
840,apricot,4
4656,grapefruit,3
583,kale,1
2042,daikon,1
4243,tubers,4
3587,blueberry,2
3525,patty pan,6
2042,radish,3
4115,damson,4
1834,apple,5
1574,navy bean,2
4003,tat soi,6
1977,coconut,1
971,kale,3
2986,currant,4
4963,marjoram,5
841,blueberry,6
3095,lentils,2
2538,blackcurrant,3
322,tabasco pepper,4
4634,apple,6
4997,watercress,5
107,blackberry,1
4269,frisee,3
4492,apricot,6
704,apple,6
650,spinach,1
2523,broccoflower,6
3012,kale,6
4373,tabasco pepper,5
2233,daikon,3
2825,patty pan,5
3825,currant,6
3217,cabbage,3
869,avocado,3
3011,cherimoya,6
2966,cherimoya,1
1804,spaghetti squash,6
1625,goji berry,1
4984,lentils,5
2889,cherimoya,1
4208,legume,1
4353,spinach,1
889,marjoram,5
3569,bilberry,4
2712,elderberry,1
3255,marjoram,1
3067,avocado,2
3299,goji berry,6
2272,patty pan,4
1592,apple,2
502,currant,6
3049,pumpkin,3
3945,cloudberry,4
3114,spaghetti squash,6
3732,date,4
3855,frisee,4
3130,currant,1
1035,tabasco pepper,4
367,blueberry,6
335,damson,2
1023,fig,4
3893,blueberry,3
3592,damson,6
3859,currant,3
3853,lentils,2
4291,kale,6
3539,banana,3
675,blackcurrant,6
29,frisee,6
3810,soy bean,2
572,radish,4
261,tubers,3
2341,navy bean,5
198,currant,5
3056,raisin,3
2290,currant,3
4067,broccoflower,4
118,coconut,1
4820,grapefruit,1
2315,tat soi,4
753,lentils,5
1480,lentils,2
1097,tubers,5
2380,spinach,1
1256,spaghetti squash,3
3890,frisee,2
4288,spinach,4
4271,daikon,1
920,dragonfruit,2
2857,apricot,5
844,bilberry,2
2870,damson,3
592,cloudberry,6
1346,apple,3
592,tubers,2
23,frisee,2
227,raisin,4
2314,blackcurrant,2
1098,tabasco pepper,1
1046,cloudberry,1
2167,coconut,6
4245,goji berry,4
2014,tubers,3
2669,cabbage,3
2096,damson,2
284,tat soi,3
4206,avocado,5
4181,spinach,4
4230,patty pan,6
1182,corn salad,5
4842,feijoa,6
4271,spaghetti squash,5
1257,damson,2
1417,white radish,4
2324,cherimoya,3
257,bilberry,6
1814,hubbard squash,4
1815,apple,2
3807,broccoflower,6
2485,blackberry,1
2113,blackberry,1
866,azuki bean,6
3835,watercress,5
1948,corn salad,4
3071,azuki bean,1
1911,tat soi,6
3869,navy bean,3
4011,spinach,3
1356,radish,5
2821,corn salad,5
4032,lentils,1
4757,black-eyed pea,5
3111,tat soi,4
2997,date,4
1234,spaghetti squash,5
2443,corn salad,1
1985,cabbage,2
2898,frisee,6
1158,shallot,4
875,kohlrabi,5
368,cloudberry,6
3093,cherimoya,2
3636,tabasco pepper,1
2730,watercress,1
1570,broccoflower,4
4800,radish,6
3108,currant,4
4382,goji berry,5
4727,avocado,6
1765,bilberry,6
789,dragonfruit,3
222,blueberry,1
4331,cherimoya,6
3726,endive,4
337,tat soi,6
1641,tubers,3
3885,kale,2
2719,bilberry,1
2080,damson,5
327,tabasco pepper,3
1589,corn salad,1
326,spaghetti squash,6
3394,apricot,2
3810,raisin,1
1783,broccoflower,5
4846,apricot,5
2751,tabasco pepper,2
3711,date,6
1719,coconut,6
4059,fennel,2
3986,apple,1
359,radish,2
3411,corn salad,1
3376,skirret,3
2120,spaghetti squash,2
1561,apricot,2
3420,borlotti bean,6
3026,spinach,3
1048,frisee,2
3255,coconut,3
1508,navy bean,5
3546,goji berry,6
3394,frisee,6
3351,damson,6
160,caraway,5
1036,apple,5
2284,grapefruit,6
4865,banana,6
4060,tabasco pepper,3
2854,radish,3
3588,watercress,5
3166,radicchio,3
1980,tubers,1
2053,daikon,3
323,blueberry,6
1069,broccoflower,4
1111,white radish,4
3542,avocado,1
3061,apple,1
384,black-eyed pea,6
2909,grapefruit,3
3548,white radish,1
2214,potato,6
2370,fig,1
423,corn salad,6
975,spinach,5
4544,azuki bean,1
1628,frisee,4
1660,spaghetti squash,5
260,lentils,5
2738,apricot,2
1812,tubers,4
3171,apple,4
2630,kale,5
1594,banana,5
1196,damson,2
202,apple,3
73,tabasco pepper,5
1208,coconut,6
560,avocado,2
1719,garlic,2
225,coconut,2
256,corn salad,5
964,currant,5
1157,damson,4
386,goji berry,4
2062,bilberry,1
777,corn salad,4
3508,azuki bean,4
3180,cabbage,3
2463,apple,1
4664,banana,3
1065,patty pan,3
2780,navy bean,1
4814,white radish,1
2650,fig,2
2926,fig,6
1648,banana,1
1944,patty pan,2
2619,cloudberry,3
4640,kale,6
3240,blackcurrant,4
271,navy bean,5
4231,feijoa,2
1391,blackcurrant,6
933,cabbage,6
2985,kale,6
3492,white radish,4
3348,currant,3
827,frisee,4
1477,corn salad,5
2113,black-eyed pea,5
2367,tubers,5
3571,tat soi,3
3372,black-eyed pea,6
4029,lentils,2
2692,currant,6
1165,kale,1
470,cabbage,2
4226,patty pan,6
1712,bilberry,2
2485,patty pan,5
2163,spinach,3
2383,date,4
600,azuki bean,4
1225,tat soi,3
474,damson,6
4679,spaghetti squash,6
2533,date,3
2108,azuki bean,2
3215,goji berry,4
1292,paprika,3
4421,tubers,6
3373,white radish,3
354,frisee,4
3523,blueberry,2
3846,blackcurrant,5
4232,tabasco pepper,6
1484,raisin,5
4879,frisee,3
3649,chives,1
4208,damson,6
778,dragonfruit,5
3798,blackcurrant,1
962,currant,6
586,fig,1
2003,cabbage,2
2441,kale,3
4079,bilberry,3
1952,cherimoya,6
3466,gooseberry,6
1613,black-eyed pea,1
1089,broccoflower,2
129,watercress,3
2489,damson,3
4459,black-eyed pea,3
2145,raisin,5
4111,lentils,1
2670,feijoa,2
931,banana,1
3185,avocado,4
3595,white radish,5
968,lentils,6
776,apricot,3
4088,tubers,1
3278,radish,6
2370,goji berry,3
4769,watercress,1
2248,navy bean,1
3608,tubers,5
2525,black-eyed pea,6
661,lentils,3
1951,goji berry,2
4811,patty pan,1
160,black-eyed pea,3
2451,goji berry,1
2491,bilberry,1
3723,raisin,2
4277,broccoflower,2
4258,patty pan,4
3163,tat soi,2
3943,currant,5
1183,kale,6
2259,dragonfruit,6
3378,spinach,1
2014,apricot,6
2663,avocado,1
4603,cloudberry,1
4589,avocado,1
3096,spinach,5
2121,coconut,1
1525,radish,6
206,marjoram,2
2639,white radish,6
1735,currant,3
4183,banana,2
3633,cabbage,3
2510,spaghetti squash,5
1849,dragonfruit,2
3616,black-eyed pea,2
2394,blueberry,5
2475,lentils,3
3111,watercress,3
1974,azuki bean,3
2214,spinach,3
2512,frisee,4
4816,bilberry,6
4002,blackberry,4
327,navy bean,3
1101,black-eyed pea,5
4177,tat soi,5
299,date,1
1806,apricot,5
4760,goji berry,2
2473,corn salad,6
4123,avocado,3
3051,spinach,6
1399,patty pan,6
2454,dragonfruit,1
1993,spinach,3
762,radish,6
2973,frisee,5
2293,dragonfruit,2
3924,tat soi,4
3560,currant,5
80,grapefruit,4
2481,date,3
2529,goji berry,4
1353,bilberry,2
4017,currant,1
1735,blueberry,1
4585,daikon,3
4542,lentils,5
1083,tat soi,6
4025,apricot,6
2743,currant,4
1503,apricot,4
4403,coconut,4
924,feijoa,5
4132,cherimoya,5
3560,tat soi,5
1885,fig,1
395,cloudberry,5
304,blackcurrant,5
1997,corn salad,3
2682,daikon,5
4099,marjoram,4
3710,tat soi,5
3327,blackberry,1
4262,fig,6
3433,date,3
776,blueberry,2
1079,fig,4
4909,dragonfruit,2
2971,apple,1
3787,navy bean,1
1581,radish,2
398,feijoa,5
1455,banana,3
2061,blackberry,6
3720,blueberry,2
3029,rosemary,4
4727,goji berry,3
4906,lentils,1
2752,cloudberry,5
1761,apricot,4
868,avocado,4
1915,marjoram,2
4339,cherimoya,2
3658,feijoa,2
1988,corn salad,6
3469,apricot,4
1563,tat soi,4
3876,date,4
3508,spaghetti squash,5
241,spaghetti squash,5
4492,avocado,1
1606,radish,2
3970,feijoa,4
3105,watercress,5
1822,goji berry,2
1043,date,5
1192,spinach,2
1932,habanero,6
798,kale,2
2276,lentils,5
4555,patty pan,6
3663,tat soi,2
4514,spaghetti squash,6
3437,coconut,2
3865,pinto bean,3
4672,daikon,4
1251,cloudberry,1
2456,marjoram,4
3605,tabasco pepper,4
1833,black-eyed pea,2
4366,white radish,5
4422,skirret,4
3479,radish,3
1035,currant,5
220,marjoram,4
2812,patty pan,6
2284,radish,5
4786,spinach,3
3778,currant,4
2327,cloudberry,1
422,white radish,6
1626,radish,1
2109,feijoa,6
672,apple,4
3526,corn salad,2
3174,spinach,2
1057,tubers,6
4738,radish,2
4121,cherimoya,4
3467,tat soi,3
4347,blackcurrant,2
4226,brussels sprout,1
477,daikon,4
816,tat soi,1
2230,dill,5
2400,blueberry,2
2790,cherimoya,3
3086,radish,2
4282,damson,3
363,tat soi,2
4804,spaghetti squash,4
4211,patty pan,3
3141,bilberry,4
2974,tubers,3
3265,coconut,4
733,avocado,4
1265,banana,5
3287,runner bean,5
1390,fig,3
1482,navy bean,2
1207,bilberry,3
3465,apricot,5
595,raisin,6
1820,kale,3
556,dragonfruit,5
4886,black-eyed pea,3
2050,currant,6
4206,patty pan,4
1386,spaghetti squash,3
4363,broccoflower,4
1248,kale,3
674,dragonfruit,4
4244,spaghetti squash,1
138,tat soi,6
2162,black-eyed pea,1
1251,fig,6
3119,white radish,2
2124,damson,5
2082,broccoflower,1
3653,avocado,3
4821,patty pan,5
3319,frisee,1
2124,cabbage,6
1740,navy bean,2
3802,goji berry,5
3589,avocado,2
2528,spinach,1
1943,bean sprout,3
4082,apple,1
2545,dragonfruit,3
4511,fig,6
769,cloudberry,5
546,date,5
4403,feijoa,5
1638,blackberry,6
352,apple,4
1859,marjoram,4
2569,butternut squash,3
4614,radish,2
3387,white radish,2
576,patty pan,3
833,cabbage,1
2154,azuki bean,5
3967,fig,2
703,raisin,4
1476,bilberry,6
4516,tat soi,4
4323,raisin,2
1841,patty pan,4
348,cabbage,3
4260,broccoflower,3
497,tat soi,3
4713,fig,4
231,kale,5
777,avocado,6
4362,grapefruit,3
3491,apple,5
470,radish,1
3050,tat soi,2
1606,grapefruit,2
4691,turnip,5
4242,grapefruit,5
665,blackberry,4
1655,broccoflower,5
1511,radish,2
806,spinach,6
1288,apple,5
336,tubers,1
3716,corn salad,4
325,damson,5
24,blackcurrant,1
3554,spaghetti squash,2
2285,cherimoya,4
3707,patty pan,4
545,black-eyed pea,6
3138,dragonfruit,6
2495,blackcurrant,3
3332,tubers,1
1919,frisee,2
4890,spaghetti squash,1
4475,goji berry,4
2475,watercress,2
1521,kale,6
322,bilberry,4
4140,grapefruit,1
2685,marjoram,5
2806,corn salad,3
535,lemon grass,5
632,blueberry,1
4378,currant,5
3614,dragonfruit,3
3572,avocado,2
4078,patty pan,3
1824,apricot,1
4587,currant,2
1413,avocado,5
4038,banana,2
3663,radish,5
3170,kale,2
542,raisin,5
2001,apricot,3
4980,apricot,3
4254,apricot,3
2142,black-eyed pea,5
89,cherimoya,6
4199,apricot,4
4166,date,1
2125,broccoflower,2
4281,tabasco pepper,5
4390,tat soi,2
4671,blackcurrant,5
4462,kale,5
4429,tabasco pepper,6
974,kale,1
2762,tat soi,5
4912,marjoram,5
4344,raisin,4
4424,tat soi,1
2158,jalapeno,1
3942,azuki bean,2
1113,navy bean,3
4738,apricot,4
2667,lentils,3
865,cabbage,2
2487,bilberry,5
2486,date,1
3725,apple,6
3958,cloudberry,6
2125,pumpkin,5
4959,currant,6
3954,coconut,4
1208,date,4
1500,fig,5
2264,tabasco pepper,3
2249,feijoa,6
1416,coconut,2
2360,watercress,1
981,blackberry,6
446,blackberry,5
1479,tubers,6
2986,blueberry,4
2915,broccoflower,6
2485,cilantro,6
4665,grapefruit,2
1390,blackcurrant,1
110,grapefruit,1
23,lentils,3
4686,dragonfruit,1
1648,cloudberry,6
3094,apricot,5
3692,daikon,1
4634,blackcurrant,5
2131,green bean,6
3899,azuki bean,3
3384,fig,2
4540,apricot,2
1615,cherimoya,1
1782,blackcurrant,2
1805,blackberry,6
278,courgette,1
2002,corn salad,3
3672,tat soi,2
691,watercress,2
1143,watercress,4
2603,kale,4
2037,tat soi,1
3448,white radish,5
4274,radish,3
1150,avocado,2
3130,apple,2
1007,blueberry,5
2579,damson,2
1433,daikon,5
4558,black-eyed pea,6
4506,cloudberry,2
2671,spinach,3
44,daikon,1
105,damson,6
101,avocado,4
494,apricot,6
4915,grapefruit,6
696,legume,3
380,coconut,6
11,tabasco pepper,1
3855,fig,1
3020,watercress,3
1909,apricot,1
756,watercress,6
4631,fig,3
2309,butternut squash,5
2296,feijoa,5
6,apricot,3
2842,currant,5
1669,spinach,2
1601,cabbage,6
3691,currant,6
970,watercress,5
633,dragonfruit,2
3533,radish,2
4912,damson,4
4120,feijoa,2
2554,damson,3
1030,daikon,6
3928,asparagus,2
1554,coconut,5
4813,bilberry,1
522,goji berry,4
1026,tat soi,4
1383,cloudberry,3
3362,tabasco pepper,6
2166,cherimoya,3
1612,cherimoya,4
4037,bilberry,3
1406,blackcurrant,2
1793,navy bean,3
1533,spaghetti squash,6
1500,radish,2
3168,cherimoya,6
1028,tubers,5
2756,tat soi,6
2281,apple,6
4304,spinach,6
114,cabbage,3
669,dragonfruit,6
1563,apricot,3
17,black-eyed pea,2
246,broccoflower,4
1612,daikon,2
3917,corn salad,3
366,tubers,2
3178,apple,2
4451,black-eyed pea,4
3440,azuki bean,2
3260,cherimoya,1
2788,tabasco pepper,4
488,fig,5
1701,blueberry,3
2890,azuki bean,3
3840,tabasco pepper,3
3863,apple,6
1383,cherimoya,1
1576,watercress,3
3718,apricot,1
45,coconut,1
1103,tabasco pepper,3
1382,dragonfruit,1
1177,patty pan,6
2318,raisin,4
619,currant,6
1124,white radish,2
839,tabasco pepper,4
3127,broccoflower,6
521,patty pan,4
171,raisin,4
2955,kale,5
3776,daikon,5
179,damson,4
2356,feijoa,4
1038,goji berry,2
570,spinach,6
4163,avocado,3
2510,blackberry,4
4474,avocado,6
1365,raisin,6
2920,borlotti bean,5
1441,cloudberry,6
4404,feijoa,4
3652,goji berry,4
4926,blackcurrant,6
1957,dragonfruit,5
45,daikon,3
4617,damson,6
762,tat soi,5
2101,skirret,5
3829,avocado,6
1429,white radish,6
1947,currant,2
3362,azuki bean,5
1930,frisee,6
4192,corn salad,2
1568,lentils,2
1482,spaghetti squash,5
3961,spinach,6
1064,cabbage,6
2919,broccoflower,4
4866,damson,3
1587,navy bean,3
4456,tubers,2
3863,frisee,6
3115,tat soi,1
815,corn salad,3
43,apricot,3
4036,bilberry,5
807,daikon,1
2232,kale,6
1406,lentils,6
831,spinach,5
3031,banana,2
1063,navy bean,6
3309,bilberry,5
4532,blackcurrant,5
780,fig,2
64,celeriac,1
1507,black-eyed pea,6
1991,kale,6
727,cherimoya,5
4967,goji berry,4
2669,cloudberry,4
2580,kale,6
2863,feijoa,1
2688,corn salad,6
1807,watercress,3
3234,arugula,4
3083,marjoram,3
2398,banana,6
2133,damson,6
1223,azuki bean,4
328,bilberry,3
600,fig,5
903,patty pan,1
3007,courgette,1
4435,spaghetti squash,3
4754,white radish,3
3904,damson,4
4842,azuki bean,3
4683,blueberry,6
1549,tabasco pepper,2
4106,tabasco pepper,6
2583,cloudberry,6
838,blackberry,4
434,apple,5
926,date,2
4272,currant,1
3088,fig,3
4831,currant,6
2050,tat soi,4
2929,date,3
680,raisin,1
4060,apricot,2
3331,coconut,6
2450,blackberry,5
221,lentils,5
591,coconut,1
3694,cabbage,3
2625,spinach,5
4085,lentils,1
1155,apple,3
2983,tat soi,5
320,spinach,2
4953,goji berry,3
3534,frisee,5
369,black-eyed pea,2
2024,fig,5
1349,damson,6
27,white radish,6
198,navy bean,6
523,bilberry,5
4069,calabrese,2
851,broccoflower,4
1035,cherimoya,1
298,grapefruit,4
4134,apricot,6
1611,navy bean,3
829,blackcurrant,4
3487,daikon,4
3796,radish,2
4270,spaghetti squash,1
28,frisee,6
3962,blackberry,2
2867,patty pan,4
3375,coconut,3
3249,navy bean,5
4769,patty pan,1
3149,coconut,3
2087,marjoram,4
3673,grapefruit,4
1372,lentils,3
3744,coconut,1
4181,feijoa,2
4031,tabasco pepper,1
288,broccoflower,1
4640,white radish,2
3299,kale,3
3506,artichoke,5
4808,white radish,1
2877,coconut,5
2413,blackberry,4
533,gooseberry,1
1860,blueberry,6
71,grapefruit,1
676,blackberry,3
3888,grapefruit,5
4311,watercress,1
2635,corn salad,5
324,radish,4
3908,broccoflower,3
1864,apple,5
1411,banana,5
2526,tat soi,5
3740,navy bean,4
2072,corn salad,5
2758,bilberry,4
2874,navy bean,3
4189,apple,6
3182,azuki bean,6
1364,corn salad,1
841,bilberry,1
1456,cloudberry,5
1212,banana,5
1655,blackcurrant,6
2269,kale,1
959,bilberry,4
4872,apricot,6
4286,bilberry,6
4989,white radish,2
842,damson,1
304,banana,2
1301,blueberry,1
4764,blueberry,3
4550,tubers,4
313,marjoram,6
2002,radish,6
4586,broccoflower,4
1727,avocado,6
1478,cloudberry,4
783,fig,5
1003,spaghetti squash,1
1582,cloudberry,6
1891,fig,5
1154,kale,3
4387,lentils,5
2220,apricot,1
2206,spinach,4
2776,lentils,2
2785,blueberry,6
3108,cherimoya,1
719,blackcurrant,1
4722,fig,4
4945,lentils,4
2182,frisee,2
3549,broccoflower,5
3084,feijoa,6
3407,dragonfruit,6
2389,azuki bean,6
3425,amaranth,5
2246,patty pan,2
482,avocado,4
3,feijoa,5
537,azuki bean,6
2219,navy bean,2
2994,fig,2
274,black-eyed pea,2
2417,grapefruit,5
4097,banana,1
697,banana,4
3373,frisee,1
3064,tubers,5
3062,marjoram,3
4287,spaghetti squash,3
3219,blueberry,1
2435,daikon,2
3362,goji berry,4
917,cabbage,5
3386,fig,2
1622,apple,5
2694,marjoram,5
839,blackcurrant,3
156,white radish,1
1088,dragonfruit,1
4533,corn salad,4
3175,tubers,1
3024,damson,1
2379,blackberry,1
1959,marjoram,6
3190,apricot,4
1681,cabbage,5
4602,bilberry,4
3224,bilberry,4
3672,blueberry,3
3359,patty pan,2
2131,raisin,5
2355,spinach,4
4484,feijoa,3
466,navy bean,4
4777,parsley,6
72,tubers,3
3952,patty pan,2
3432,marjoram,3
909,jalapeno,3
2658,apricot,6
3493,azuki bean,2
128,daikon,6
2687,tat soi,4
4991,cabbage,6
175,tubers,5
1542,daikon,1
283,corn salad,3
483,cloudberry,5
3712,bilberry,1
2427,daikon,4
2889,navy bean,4
4614,kale,2
139,white radish,3
2741,frisee,4
3074,banana,5
3080,cherimoya,5
786,apple,3
1530,patty pan,3
3347,cloudberry,4
893,tabasco pepper,3
2427,patty pan,6
4228,patty pan,3
3995,spaghetti squash,5
1885,frisee,4
2767,apple,5
3575,frisee,1
3635,radish,3
2866,jicama,6
523,white radish,3
3737,apple,3
2245,spinach,6
2061,patty pan,6
1672,tabasco pepper,4
1125,frisee,4
1915,patty pan,5
1150,banana,5
345,spinach,2
1729,white radish,2
1315,damson,4
4600,cloudberry,5
3987,watercress,1
2436,broccoflower,2
3429,frisee,3
1877,kale,1
1165,apricot,1
433,frisee,5
2419,dragonfruit,5
4881,apple,1
3686,blackcurrant,6
3673,damson,5
3843,broccoflower,2
1501,radish,3
4192,avocado,6
4770,blackberry,3
3743,apricot,2
1575,grapefruit,4
4493,navy bean,1
1313,tubers,2
4681,spaghetti squash,4
4910,tat soi,4
2357,navy bean,3
4544,black-eyed pea,5
102,apricot,6
2620,tubers,2
756,apple,1
711,blueberry,1
522,cloudberry,5
2831,tat soi,6
4112,date,1
442,corn salad,1
1623,raisin,5
3271,date,4
3737,tubers,6
3009,tabasco pepper,3
4116,blueberry,2
3196,damson,2
3426,azuki bean,6
1289,lentils,6
1279,bilberry,5
2799,tabasco pepper,5
2783,spinach,3
4087,cabbage,4
1648,bilberry,4
2804,currant,6
3310,tabasco pepper,4
969,white radish,2
751,lentils,2
4819,apple,4
262,daikon,4
1514,avocado,2
2670,raisin,4
699,runner bean,6
3265,raisin,2
1395,currant,5
2073,lentils,5
1652,cherimoya,2
4763,lentils,4
127,radish,6
2029,banana,6
1757,damson,5
3428,cabbage,3
4952,banana,5
570,black-eyed pea,4
1891,fig,5
4455,coconut,4
344,watercress,2
3998,raisin,2
74,bilberry,3
3533,blackberry,2
2413,banana,4
3589,radish,6
955,daikon,1
1958,bilberry,2
2016,azuki bean,2
881,radish,1
4898,spaghetti squash,6
2428,apricot,3
1697,raisin,6
2396,blueberry,1
4067,coconut,1
322,grapefruit,3
4750,corn salad,1
2791,blackberry,2
3745,feijoa,2
4397,currant,1
1807,apricot,5
4908,banana,2
2530,broccoflower,1
1631,cabbage,2
4230,cherimoya,5
3317,cloudberry,2
1348,radish,5
2801,raisin,6
3177,currant,6
112,date,6
168,date,2
2354,apple,6
1235,tabasco pepper,3
2986,raisin,6
